round,client,n_samples,throughput_mbps,latency_ms,node_trust,quality,behaviour,weight
126,13,128,84.903,131.244,1.0,0.0387,1.0,0.00402
126,78,1113,86.837,13.275,1.0,0.3912,1.0,0.040653
126,73,313,73.21,92.538,1.0,0.0473,1.0,0.004917
126,39,298,49.07,35.686,1.0,0.0822,1.0,0.008546
126,93,130,59.341,45.709,1.0,0.0776,1.0,0.008068
126,37,457,92.764,15.385,1.0,0.3606,1.0,0.037471
126,50,519,64.078,15.999,1.0,0.2395,1.0,0.024892
126,57,447,55.543,86.938,1.0,0.0382,1.0,0.00397
126,41,1043,38.477,11.468,1.0,0.2007,1.0,0.020852
126,56,2557,94.929,128.443,1.0,0.0442,1.0,0.004593
126,28,561,44.266,109.952,1.0,0.0241,1.0,0.002502
126,65,312,68.368,74.265,1.0,0.0551,1.0,0.005721
126,61,1475,38.141,37.526,1.0,0.0608,1.0,0.006317
126,72,1537,75.51,25.613,1.0,0.1763,1.0,0.018322
126,2,12078,21.031,42.426,1.0,0.0296,1.0,0.003081
126,81,3468,71.412,12.804,1.0,0.3336,1.0,0.034661
126,17,1361,62.897,124.78,1.0,0.0301,1.0,0.003133
126,68,468,93.744,79.303,1.0,0.0707,1.0,0.007346
126,22,283,94.914,80.884,1.0,0.0702,1.0,0.007293
126,34,171,82.57,147.901,1.0,0.0334,1.0,0.00347
126,48,1450,43.51,103.875,1.0,0.0251,1.0,0.002603
126,94,539,21.47,15.183,1.0,0.0846,1.0,0.008788
126,7,601,42.657,91.017,1.0,0.028,1.0,0.002913
126,62,1852,85.471,105.361,1.0,0.0485,1.0,0.005042
126,51,179,98.694,83.761,1.0,0.0705,1.0,0.007323
126,25,132,47.29,23.406,1.0,0.1208,1.0,0.012556
126,38,1345,76.284,7.671,1.0,0.5948,1.0,0.061805
126,98,359,70.086,95.096,1.0,0.0441,1.0,0.00458
126,58,2874,85.148,91.5,1.0,0.0557,1.0,0.005783
126,66,366,87.039,96.68,1.0,0.0538,1.0,0.005595
126,43,1353,13.989,73.407,1.0,0.0114,1.0,0.001184
126,16,335,37.811,132.576,1.0,0.0171,1.0,0.001772
126,21,424,60.407,148.878,1.0,0.0243,1.0,0.002522
126,35,683,80.734,84.92,1.0,0.0569,1.0,0.005908
126,53,2420,58.731,137.43,1.0,0.0256,1.0,0.002656
126,86,1201,69.326,73.457,1.0,0.0564,1.0,0.005865
126,30,590,85.405,5.968,1.0,0.8559,1.0,0.088938
126,46,380,28.562,106.962,1.0,0.016,1.0,0.00166
126,0,1844,79.656,68.637,1.0,0.0694,1.0,0.007212
126,84,808,10.556,141.555,1.0,0.0045,1.0,0.000463
126,87,1334,44.588,38.916,1.0,0.0685,1.0,0.007121
126,70,1801,20.481,127.402,1.0,0.0096,1.0,0.000999
126,19,411,43.694,116.931,1.0,0.0223,1.0,0.002322
126,67,333,58.937,127.004,1.0,0.0278,1.0,0.002884
126,23,1483,14.265,80.142,1.0,0.0106,1.0,0.001106
126,20,709,64.839,113.427,1.0,0.0342,1.0,0.003553
126,12,209,30.021,80.194,1.0,0.0224,1.0,0.002326
126,76,458,93.762,140.946,1.0,0.0398,1.0,0.004134
126,33,722,29.196,27.204,1.0,0.0642,1.0,0.00667
126,99,639,76.267,149.618,1.0,0.0305,1.0,0.003168
126,77,743,96.062,111.156,1.0,0.0517,1.0,0.005371
126,1,783,68.707,11.347,1.0,0.3621,1.0,0.037629
126,63,2751,67.438,148.762,1.0,0.0271,1.0,0.002817
126,45,900,61.368,118.613,1.0,0.0309,1.0,0.003215
126,32,1443,90.494,80.505,1.0,0.0672,1.0,0.006986
126,64,1386,98.417,10.858,1.0,0.5421,1.0,0.05633
126,85,1300,15.622,35.397,1.0,0.0264,1.0,0.002743
126,54,328,75.625,111.414,1.0,0.0406,1.0,0.004218
126,69,2603,23.83,29.549,1.0,0.0482,1.0,0.005012
126,3,104,61.582,81.631,1.0,0.0451,1.0,0.004688
126,40,367,99.787,128.944,1.0,0.0463,1.0,0.004809
126,59,1909,94.918,57.116,1.0,0.0994,1.0,0.010328
126,5,397,76.762,114.282,1.0,0.0402,1.0,0.004174
126,9,545,94.82,49.535,1.0,0.1145,1.0,0.011896
126,26,1079,53.593,128.007,1.0,0.025,1.0,0.002602
126,14,1317,75.351,7.451,1.0,0.6048,1.0,0.06285
126,6,331,44.893,91.387,1.0,0.0294,1.0,0.003053
126,15,751,71.575,72.905,1.0,0.0587,1.0,0.006101
126,29,3113,32.807,81.493,1.0,0.0241,1.0,0.002502
126,24,1188,93.136,105.459,1.0,0.0528,1.0,0.005489
126,52,546,31.57,119.36,1.0,0.0158,1.0,0.001644
127,2,12078,21.031,42.426,1.0,0.0296,1.0,0.003081
127,18,2841,39.186,8.936,1.0,0.2623,1.0,0.027252
127,7,601,42.657,91.017,1.0,0.028,1.0,0.002913
127,75,963,88.751,27.893,1.0,0.1903,1.0,0.019775
127,66,366,87.039,96.68,1.0,0.0538,1.0,0.005595
127,19,411,43.694,116.931,1.0,0.0223,1.0,0.002322
127,37,457,92.764,15.385,1.0,0.3606,1.0,0.037471
127,3,104,61.582,81.631,1.0,0.0451,1.0,0.004688
127,45,900,61.368,118.613,1.0,0.0309,1.0,0.003215
127,14,1317,75.351,7.451,1.0,0.6048,1.0,0.06285
127,4,163,91.504,16.198,1.0,0.3379,1.0,0.035108
127,96,4682,61.581,118.886,1.0,0.031,1.0,0.003219
127,94,539,21.47,15.183,1.0,0.0846,1.0,0.008788
127,1,783,68.707,11.347,1.0,0.3621,1.0,0.037629
127,98,359,70.086,95.096,1.0,0.0441,1.0,0.00458
127,9,545,94.82,49.535,1.0,0.1145,1.0,0.011896
127,83,4357,86.657,76.579,1.0,0.0677,1.0,0.007033
127,12,209,30.021,80.194,1.0,0.0224,1.0,0.002326
127,27,600,62.234,81.394,1.0,0.0457,1.0,0.004752
127,24,1188,93.136,105.459,1.0,0.0528,1.0,0.005489
127,43,1353,13.989,73.407,1.0,0.0114,1.0,0.001184
127,55,1776,70.685,67.685,1.0,0.0625,1.0,0.00649
127,67,333,58.937,127.004,1.0,0.0278,1.0,0.002884
127,74,508,25.513,132.154,1.0,0.0115,1.0,0.0012
127,79,3472,66.953,48.196,1.0,0.0831,1.0,0.008634
127,70,1801,20.481,127.402,1.0,0.0096,1.0,0.000999
127,29,3113,32.807,81.493,1.0,0.0241,1.0,0.002502
127,95,1166,87.236,44.882,1.0,0.1162,1.0,0.01208
127,15,751,71.575,72.905,1.0,0.0587,1.0,0.006101
127,34,171,82.57,147.901,1.0,0.0334,1.0,0.00347
127,99,639,76.267,149.618,1.0,0.0305,1.0,0.003168
127,6,331,44.893,91.387,1.0,0.0294,1.0,0.003053
127,47,1284,61.82,116.641,1.0,0.0317,1.0,0.003294
127,25,132,47.29,23.406,1.0,0.1208,1.0,0.012556
127,81,3468,71.412,12.804,1.0,0.3336,1.0,0.034661
127,84,808,10.556,141.555,1.0,0.0045,1.0,0.000463
127,32,1443,90.494,80.505,1.0,0.0672,1.0,0.006986
127,30,590,85.405,5.968,1.0,0.8559,1.0,0.088938
127,87,1334,44.588,38.916,1.0,0.0685,1.0,0.007121
127,38,1345,76.284,7.671,1.0,0.5948,1.0,0.061805
127,48,1450,43.51,103.875,1.0,0.0251,1.0,0.002603
127,65,312,68.368,74.265,1.0,0.0551,1.0,0.005721
127,68,468,93.744,79.303,1.0,0.0707,1.0,0.007346
127,72,1537,75.51,25.613,1.0,0.1763,1.0,0.018322
127,26,1079,53.593,128.007,1.0,0.025,1.0,0.002602
127,78,1113,86.837,13.275,1.0,0.3912,1.0,0.040653
127,31,874,54.337,48.988,1.0,0.0663,1.0,0.006893
127,42,226,75.889,135.53,1.0,0.0335,1.0,0.00348
127,91,3278,97.764,79.27,1.0,0.0738,1.0,0.007665
127,57,447,55.543,86.938,1.0,0.0382,1.0,0.00397
127,13,128,84.903,131.244,1.0,0.0387,1.0,0.00402
127,46,380,28.562,106.962,1.0,0.016,1.0,0.00166
127,49,480,35.477,136.986,1.0,0.0155,1.0,0.00161
127,97,376,47.509,88.82,1.0,0.032,1.0,0.003324
127,21,424,60.407,148.878,1.0,0.0243,1.0,0.002522
127,62,1852,85.471,105.361,1.0,0.0485,1.0,0.005042
127,41,1043,38.477,11.468,1.0,0.2007,1.0,0.020852
127,39,298,49.07,35.686,1.0,0.0822,1.0,0.008546
127,53,2420,58.731,137.43,1.0,0.0256,1.0,0.002656
127,56,2557,94.929,128.443,1.0,0.0442,1.0,0.004593
127,40,367,99.787,128.944,1.0,0.0463,1.0,0.004809
127,33,722,29.196,27.204,1.0,0.0642,1.0,0.00667
127,35,683,80.734,84.92,1.0,0.0569,1.0,0.005908
127,51,179,98.694,83.761,1.0,0.0705,1.0,0.007323
127,71,2037,16.352,26.876,1.0,0.0364,1.0,0.003781
127,92,1459,97.163,78.118,1.0,0.0744,1.0,0.00773
127,44,2221,65.392,30.426,1.0,0.1285,1.0,0.013357
127,8,431,80.868,125.882,1.0,0.0384,1.0,0.003992
127,89,2871,68.182,92.167,1.0,0.0442,1.0,0.004597
127,0,1844,79.656,68.637,1.0,0.0694,1.0,0.007212
127,88,484,50.795,16.315,1.0,0.1862,1.0,0.019349
127,10,1009,65.419,88.263,1.0,0.0443,1.0,0.004606
127,63,2751,67.438,148.762,1.0,0.0271,1.0,0.002817
127,76,458,93.762,140.946,1.0,0.0398,1.0,0.004134
127,23,1483,14.265,80.142,1.0,0.0106,1.0,0.001106
127,20,709,64.839,113.427,1.0,0.0342,1.0,0.003553
127,11,2133,11.001,109.242,1.0,0.006,1.0,0.000626
127,17,1361,62.897,124.78,1.0,0.0301,1.0,0.003133
127,61,1475,38.141,37.526,1.0,0.0608,1.0,0.006317
127,90,1178,22.834,121.677,1.0,0.0112,1.0,0.001166
127,77,743,96.062,111.156,1.0,0.0517,1.0,0.005371
127,16,335,37.811,132.576,1.0,0.0171,1.0,0.001772
127,69,2603,23.83,29.549,1.0,0.0482,1.0,0.005012
127,50,519,64.078,15.999,1.0,0.2395,1.0,0.024892
127,52,546,31.57,119.36,1.0,0.0158,1.0,0.001644
127,28,561,44.266,109.952,1.0,0.0241,1.0,0.002502
127,73,313,73.21,92.538,1.0,0.0473,1.0,0.004917
127,54,328,75.625,111.414,1.0,0.0406,1.0,0.004218
127,36,638,47.698,137.695,1.0,0.0207,1.0,0.002153
127,82,741,80.673,118.95,1.0,0.0406,1.0,0.004215
127,5,397,76.762,114.282,1.0,0.0402,1.0,0.004174
127,85,1300,15.622,35.397,1.0,0.0264,1.0,0.002743
127,60,955,24.399,89.962,1.0,0.0162,1.0,0.001686
127,80,694,84.282,30.465,1.0,0.1655,1.0,0.017193
127,58,2874,85.148,91.5,1.0,0.0557,1.0,0.005783
127,59,1909,94.918,57.116,1.0,0.0994,1.0,0.010328
127,86,1201,69.326,73.457,1.0,0.0564,1.0,0.005865
127,93,130,59.341,45.709,1.0,0.0776,1.0,0.008068
127,64,1386,98.417,10.858,1.0,0.5421,1.0,0.05633
127,22,283,94.914,80.884,1.0,0.0702,1.0,0.007293
128,85,1300,15.622,35.397,1.0,0.0264,1.0,0.002743
128,79,3472,66.953,48.196,1.0,0.0831,1.0,0.008634
128,91,3278,97.764,79.27,1.0,0.0738,1.0,0.007665
128,23,1483,14.265,80.142,1.0,0.0106,1.0,0.001106
128,71,2037,16.352,26.876,1.0,0.0364,1.0,0.003781
128,67,333,58.937,127.004,1.0,0.0278,1.0,0.002884
128,96,4682,61.581,118.886,1.0,0.031,1.0,0.003219
128,90,1178,22.834,121.677,1.0,0.0112,1.0,0.001166
128,28,561,44.266,109.952,1.0,0.0241,1.0,0.002502
128,77,743,96.062,111.156,1.0,0.0517,1.0,0.005371
128,48,1450,43.51,103.875,1.0,0.0251,1.0,0.002603
128,14,1317,75.351,7.451,1.0,0.6048,1.0,0.06285
128,64,1386,98.417,10.858,1.0,0.5421,1.0,0.05633
128,29,3113,32.807,81.493,1.0,0.0241,1.0,0.002502
128,98,359,70.086,95.096,1.0,0.0441,1.0,0.00458
128,92,1459,97.163,78.118,1.0,0.0744,1.0,0.00773
128,21,424,60.407,148.878,1.0,0.0243,1.0,0.002522
128,33,722,29.196,27.204,1.0,0.0642,1.0,0.00667
128,8,431,80.868,125.882,1.0,0.0384,1.0,0.003992
128,82,741,80.673,118.95,1.0,0.0406,1.0,0.004215
128,50,519,64.078,15.999,1.0,0.2395,1.0,0.024892
128,40,367,99.787,128.944,1.0,0.0463,1.0,0.004809
128,72,1537,75.51,25.613,1.0,0.1763,1.0,0.018322
128,57,447,55.543,86.938,1.0,0.0382,1.0,0.00397
128,0,1844,79.656,68.637,1.0,0.0694,1.0,0.007212
128,12,209,30.021,80.194,1.0,0.0224,1.0,0.002326
128,49,480,35.477,136.986,1.0,0.0155,1.0,0.00161
128,34,171,82.57,147.901,1.0,0.0334,1.0,0.00347
128,39,298,49.07,35.686,1.0,0.0822,1.0,0.008546
128,15,751,71.575,72.905,1.0,0.0587,1.0,0.006101
128,81,3468,71.412,12.804,1.0,0.3336,1.0,0.034661
128,10,1009,65.419,88.263,1.0,0.0443,1.0,0.004606
128,83,4357,86.657,76.579,1.0,0.0677,1.0,0.007033
128,84,808,10.556,141.555,1.0,0.0045,1.0,0.000463
128,45,900,61.368,118.613,1.0,0.0309,1.0,0.003215
128,55,1776,70.685,67.685,1.0,0.0625,1.0,0.00649
128,3,104,61.582,81.631,1.0,0.0451,1.0,0.004688
128,61,1475,38.141,37.526,1.0,0.0608,1.0,0.006317
128,52,546,31.57,119.36,1.0,0.0158,1.0,0.001644
128,16,335,37.811,132.576,1.0,0.0171,1.0,0.001772
128,26,1079,53.593,128.007,1.0,0.025,1.0,0.002602
128,89,2871,68.182,92.167,1.0,0.0442,1.0,0.004597
128,46,380,28.562,106.962,1.0,0.016,1.0,0.00166
128,30,590,85.405,5.968,1.0,0.8559,1.0,0.088938
128,1,783,68.707,11.347,1.0,0.3621,1.0,0.037629
128,27,600,62.234,81.394,1.0,0.0457,1.0,0.004752
128,93,130,59.341,45.709,1.0,0.0776,1.0,0.008068
128,66,366,87.039,96.68,1.0,0.0538,1.0,0.005595
128,74,508,25.513,132.154,1.0,0.0115,1.0,0.0012
128,53,2420,58.731,137.43,1.0,0.0256,1.0,0.002656
128,18,2841,39.186,8.936,1.0,0.2623,1.0,0.027252
128,65,312,68.368,74.265,1.0,0.0551,1.0,0.005721
128,11,2133,11.001,109.242,1.0,0.006,1.0,0.000626
128,25,132,47.29,23.406,1.0,0.1208,1.0,0.012556
128,60,955,24.399,89.962,1.0,0.0162,1.0,0.001686
128,36,638,47.698,137.695,1.0,0.0207,1.0,0.002153
128,44,2221,65.392,30.426,1.0,0.1285,1.0,0.013357
128,31,874,54.337,48.988,1.0,0.0663,1.0,0.006893
128,80,694,84.282,30.465,1.0,0.1655,1.0,0.017193
128,78,1113,86.837,13.275,1.0,0.3912,1.0,0.040653
128,9,545,94.82,49.535,1.0,0.1145,1.0,0.011896
128,97,376,47.509,88.82,1.0,0.032,1.0,0.003324
128,7,601,42.657,91.017,1.0,0.028,1.0,0.002913
128,32,1443,90.494,80.505,1.0,0.0672,1.0,0.006986
128,88,484,50.795,16.315,1.0,0.1862,1.0,0.019349
128,22,283,94.914,80.884,1.0,0.0702,1.0,0.007293
128,13,128,84.903,131.244,1.0,0.0387,1.0,0.00402
128,38,1345,76.284,7.671,1.0,0.5948,1.0,0.061805
128,54,328,75.625,111.414,1.0,0.0406,1.0,0.004218
128,5,397,76.762,114.282,1.0,0.0402,1.0,0.004174
128,41,1043,38.477,11.468,1.0,0.2007,1.0,0.020852
128,94,539,21.47,15.183,1.0,0.0846,1.0,0.008788
128,6,331,44.893,91.387,1.0,0.0294,1.0,0.003053
128,73,313,73.21,92.538,1.0,0.0473,1.0,0.004917
128,68,468,93.744,79.303,1.0,0.0707,1.0,0.007346
128,99,639,76.267,149.618,1.0,0.0305,1.0,0.003168
128,75,963,88.751,27.893,1.0,0.1903,1.0,0.019775
128,63,2751,67.438,148.762,1.0,0.0271,1.0,0.002817
128,35,683,80.734,84.92,1.0,0.0569,1.0,0.005908
128,95,1166,87.236,44.882,1.0,0.1162,1.0,0.01208
128,43,1353,13.989,73.407,1.0,0.0114,1.0,0.001184
128,24,1188,93.136,105.459,1.0,0.0528,1.0,0.005489
128,4,163,91.504,16.198,1.0,0.3379,1.0,0.035108
128,62,1852,85.471,105.361,1.0,0.0485,1.0,0.005042
128,69,2603,23.83,29.549,1.0,0.0482,1.0,0.005012
128,86,1201,69.326,73.457,1.0,0.0564,1.0,0.005865
128,19,411,43.694,116.931,1.0,0.0223,1.0,0.002322
128,59,1909,94.918,57.116,1.0,0.0994,1.0,0.010328
128,2,12078,21.031,42.426,1.0,0.0296,1.0,0.003081
128,76,458,93.762,140.946,1.0,0.0398,1.0,0.004134
128,58,2874,85.148,91.5,1.0,0.0557,1.0,0.005783
128,47,1284,61.82,116.641,1.0,0.0317,1.0,0.003294
128,17,1361,62.897,124.78,1.0,0.0301,1.0,0.003133
128,37,457,92.764,15.385,1.0,0.3606,1.0,0.037471
128,51,179,98.694,83.761,1.0,0.0705,1.0,0.007323
128,42,226,75.889,135.53,1.0,0.0335,1.0,0.00348
128,20,709,64.839,113.427,1.0,0.0342,1.0,0.003553
128,87,1334,44.588,38.916,1.0,0.0685,1.0,0.007121
128,70,1801,20.481,127.402,1.0,0.0096,1.0,0.000999
128,56,2557,94.929,128.443,1.0,0.0442,1.0,0.004593
129,42,226,75.889,135.53,1.0,0.0335,1.0,0.00348
129,90,1178,22.834,121.677,1.0,0.0112,1.0,0.001166
129,91,3278,97.764,79.27,1.0,0.0738,1.0,0.007665
129,26,1079,53.593,128.007,1.0,0.025,1.0,0.002602
129,14,1317,75.351,7.451,1.0,0.6048,1.0,0.06285
129,71,2037,16.352,26.876,1.0,0.0364,1.0,0.003781
129,89,2871,68.182,92.167,1.0,0.0442,1.0,0.004597
129,32,1443,90.494,80.505,1.0,0.0672,1.0,0.006986
129,97,376,47.509,88.82,1.0,0.032,1.0,0.003324
129,65,312,68.368,74.265,1.0,0.0551,1.0,0.005721
129,76,458,93.762,140.946,1.0,0.0398,1.0,0.004134
129,18,2841,39.186,8.936,1.0,0.2623,1.0,0.027252
129,47,1284,61.82,116.641,1.0,0.0317,1.0,0.003294
129,93,130,59.341,45.709,1.0,0.0776,1.0,0.008068
129,99,639,76.267,149.618,1.0,0.0305,1.0,0.003168
129,53,2420,58.731,137.43,1.0,0.0256,1.0,0.002656
129,33,722,29.196,27.204,1.0,0.0642,1.0,0.00667
129,25,132,47.29,23.406,1.0,0.1208,1.0,0.012556
129,82,741,80.673,118.95,1.0,0.0406,1.0,0.004215
129,34,171,82.57,147.901,1.0,0.0334,1.0,0.00347
129,0,1844,79.656,68.637,1.0,0.0694,1.0,0.007212
129,11,2133,11.001,109.242,1.0,0.006,1.0,0.000626
129,51,179,98.694,83.761,1.0,0.0705,1.0,0.007323
129,6,331,44.893,91.387,1.0,0.0294,1.0,0.003053
129,23,1483,14.265,80.142,1.0,0.0106,1.0,0.001106
129,59,1909,94.918,57.116,1.0,0.0994,1.0,0.010328
129,95,1166,87.236,44.882,1.0,0.1162,1.0,0.01208
129,62,1852,85.471,105.361,1.0,0.0485,1.0,0.005042
129,61,1475,38.141,37.526,1.0,0.0608,1.0,0.006317
129,41,1043,38.477,11.468,1.0,0.2007,1.0,0.020852
129,98,359,70.086,95.096,1.0,0.0441,1.0,0.00458
129,43,1353,13.989,73.407,1.0,0.0114,1.0,0.001184
129,44,2221,65.392,30.426,1.0,0.1285,1.0,0.013357
129,80,694,84.282,30.465,1.0,0.1655,1.0,0.017193
129,78,1113,86.837,13.275,1.0,0.3912,1.0,0.040653
129,17,1361,62.897,124.78,1.0,0.0301,1.0,0.003133
129,45,900,61.368,118.613,1.0,0.0309,1.0,0.003215
129,49,480,35.477,136.986,1.0,0.0155,1.0,0.00161
129,79,3472,66.953,48.196,1.0,0.0831,1.0,0.008634
129,9,545,94.82,49.535,1.0,0.1145,1.0,0.011896
129,56,2557,94.929,128.443,1.0,0.0442,1.0,0.004593
129,21,424,60.407,148.878,1.0,0.0243,1.0,0.002522
129,27,600,62.234,81.394,1.0,0.0457,1.0,0.004752
129,22,283,94.914,80.884,1.0,0.0702,1.0,0.007293
129,40,367,99.787,128.944,1.0,0.0463,1.0,0.004809
129,30,590,85.405,5.968,1.0,0.8559,1.0,0.088938
129,96,4682,61.581,118.886,1.0,0.031,1.0,0.003219
129,75,963,88.751,27.893,1.0,0.1903,1.0,0.019775
129,72,1537,75.51,25.613,1.0,0.1763,1.0,0.018322
129,67,333,58.937,127.004,1.0,0.0278,1.0,0.002884
129,64,1386,98.417,10.858,1.0,0.5421,1.0,0.05633
129,50,519,64.078,15.999,1.0,0.2395,1.0,0.024892
129,20,709,64.839,113.427,1.0,0.0342,1.0,0.003553
129,31,874,54.337,48.988,1.0,0.0663,1.0,0.006893
129,24,1188,93.136,105.459,1.0,0.0528,1.0,0.005489
129,12,209,30.021,80.194,1.0,0.0224,1.0,0.002326
129,36,638,47.698,137.695,1.0,0.0207,1.0,0.002153
129,38,1345,76.284,7.671,1.0,0.5948,1.0,0.061805
129,46,380,28.562,106.962,1.0,0.016,1.0,0.00166
129,77,743,96.062,111.156,1.0,0.0517,1.0,0.005371
129,16,335,37.811,132.576,1.0,0.0171,1.0,0.001772
129,73,313,73.21,92.538,1.0,0.0473,1.0,0.004917
129,88,484,50.795,16.315,1.0,0.1862,1.0,0.019349
129,69,2603,23.83,29.549,1.0,0.0482,1.0,0.005012
129,85,1300,15.622,35.397,1.0,0.0264,1.0,0.002743
129,5,397,76.762,114.282,1.0,0.0402,1.0,0.004174
129,1,783,68.707,11.347,1.0,0.3621,1.0,0.037629
129,3,104,61.582,81.631,1.0,0.0451,1.0,0.004688
129,74,508,25.513,132.154,1.0,0.0115,1.0,0.0012
129,55,1776,70.685,67.685,1.0,0.0625,1.0,0.00649
129,48,1450,43.51,103.875,1.0,0.0251,1.0,0.002603
129,13,128,84.903,131.244,1.0,0.0387,1.0,0.00402
129,37,457,92.764,15.385,1.0,0.3606,1.0,0.037471
129,19,411,43.694,116.931,1.0,0.0223,1.0,0.002322
129,28,561,44.266,109.952,1.0,0.0241,1.0,0.002502
129,63,2751,67.438,148.762,1.0,0.0271,1.0,0.002817
129,66,366,87.039,96.68,1.0,0.0538,1.0,0.005595
129,52,546,31.57,119.36,1.0,0.0158,1.0,0.001644
129,4,163,91.504,16.198,1.0,0.3379,1.0,0.035108
129,35,683,80.734,84.92,1.0,0.0569,1.0,0.005908
129,87,1334,44.588,38.916,1.0,0.0685,1.0,0.007121
129,54,328,75.625,111.414,1.0,0.0406,1.0,0.004218
129,92,1459,97.163,78.118,1.0,0.0744,1.0,0.00773
129,68,468,93.744,79.303,1.0,0.0707,1.0,0.007346
129,81,3468,71.412,12.804,1.0,0.3336,1.0,0.034661
129,39,298,49.07,35.686,1.0,0.0822,1.0,0.008546
129,94,539,21.47,15.183,1.0,0.0846,1.0,0.008788
129,15,751,71.575,72.905,1.0,0.0587,1.0,0.006101
129,2,12078,21.031,42.426,1.0,0.0296,1.0,0.003081
129,83,4357,86.657,76.579,1.0,0.0677,1.0,0.007033
129,8,431,80.868,125.882,1.0,0.0384,1.0,0.003992
129,70,1801,20.481,127.402,1.0,0.0096,1.0,0.000999
129,7,601,42.657,91.017,1.0,0.028,1.0,0.002913
129,86,1201,69.326,73.457,1.0,0.0564,1.0,0.005865
129,58,2874,85.148,91.5,1.0,0.0557,1.0,0.005783
129,29,3113,32.807,81.493,1.0,0.0241,1.0,0.002502
129,10,1009,65.419,88.263,1.0,0.0443,1.0,0.004606
129,84,808,10.556,141.555,1.0,0.0045,1.0,0.000463
129,60,955,24.399,89.962,1.0,0.0162,1.0,0.001686
129,57,447,55.543,86.938,1.0,0.0382,1.0,0.00397
130,13,128,84.903,131.244,1.0,0.0387,1.0,0.00402
130,52,546,31.57,119.36,1.0,0.0158,1.0,0.001644
130,51,179,98.694,83.761,1.0,0.0705,1.0,0.007323
130,96,4682,61.581,118.886,1.0,0.031,1.0,0.003219
130,69,2603,23.83,29.549,1.0,0.0482,1.0,0.005012
130,27,600,62.234,81.394,1.0,0.0457,1.0,0.004752
130,35,683,80.734,84.92,1.0,0.0569,1.0,0.005908
130,46,380,28.562,106.962,1.0,0.016,1.0,0.00166
130,47,1284,61.82,116.641,1.0,0.0317,1.0,0.003294
130,49,480,35.477,136.986,1.0,0.0155,1.0,0.00161
130,25,132,47.29,23.406,1.0,0.1208,1.0,0.012556
130,79,3472,66.953,48.196,1.0,0.0831,1.0,0.008634
130,42,226,75.889,135.53,1.0,0.0335,1.0,0.00348
130,77,743,96.062,111.156,1.0,0.0517,1.0,0.005371
130,36,638,47.698,137.695,1.0,0.0207,1.0,0.002153
130,34,171,82.57,147.901,1.0,0.0334,1.0,0.00347
130,16,335,37.811,132.576,1.0,0.0171,1.0,0.001772
130,37,457,92.764,15.385,1.0,0.3606,1.0,0.037471
130,24,1188,93.136,105.459,1.0,0.0528,1.0,0.005489
130,74,508,25.513,132.154,1.0,0.0115,1.0,0.0012
130,87,1334,44.588,38.916,1.0,0.0685,1.0,0.007121
130,40,367,99.787,128.944,1.0,0.0463,1.0,0.004809
130,55,1776,70.685,67.685,1.0,0.0625,1.0,0.00649
130,76,458,93.762,140.946,1.0,0.0398,1.0,0.004134
130,94,539,21.47,15.183,1.0,0.0846,1.0,0.008788
130,53,2420,58.731,137.43,1.0,0.0256,1.0,0.002656
130,57,447,55.543,86.938,1.0,0.0382,1.0,0.00397
130,81,3468,71.412,12.804,1.0,0.3336,1.0,0.034661
130,26,1079,53.593,128.007,1.0,0.025,1.0,0.002602
130,82,741,80.673,118.95,1.0,0.0406,1.0,0.004215
130,20,709,64.839,113.427,1.0,0.0342,1.0,0.003553
130,56,2557,94.929,128.443,1.0,0.0442,1.0,0.004593
130,72,1537,75.51,25.613,1.0,0.1763,1.0,0.018322
130,67,333,58.937,127.004,1.0,0.0278,1.0,0.002884
130,9,545,94.82,49.535,1.0,0.1145,1.0,0.011896
130,62,1852,85.471,105.361,1.0,0.0485,1.0,0.005042
130,44,2221,65.392,30.426,1.0,0.1285,1.0,0.013357
130,39,298,49.07,35.686,1.0,0.0822,1.0,0.008546
130,91,3278,97.764,79.27,1.0,0.0738,1.0,0.007665
130,28,561,44.266,109.952,1.0,0.0241,1.0,0.002502
130,73,313,73.21,92.538,1.0,0.0473,1.0,0.004917
130,30,590,85.405,5.968,1.0,0.8559,1.0,0.088938
130,5,397,76.762,114.282,1.0,0.0402,1.0,0.004174
130,92,1459,97.163,78.118,1.0,0.0744,1.0,0.00773
130,97,376,47.509,88.82,1.0,0.032,1.0,0.003324
130,60,955,24.399,89.962,1.0,0.0162,1.0,0.001686
130,65,312,68.368,74.265,1.0,0.0551,1.0,0.005721
130,22,283,94.914,80.884,1.0,0.0702,1.0,0.007293
130,0,1844,79.656,68.637,1.0,0.0694,1.0,0.007212
130,17,1361,62.897,124.78,1.0,0.0301,1.0,0.003133
130,12,209,30.021,80.194,1.0,0.0224,1.0,0.002326
130,89,2871,68.182,92.167,1.0,0.0442,1.0,0.004597
130,80,694,84.282,30.465,1.0,0.1655,1.0,0.017193
130,10,1009,65.419,88.263,1.0,0.0443,1.0,0.004606
130,3,104,61.582,81.631,1.0,0.0451,1.0,0.004688
130,70,1801,20.481,127.402,1.0,0.0096,1.0,0.000999
130,32,1443,90.494,80.505,1.0,0.0672,1.0,0.006986
130,84,808,10.556,141.555,1.0,0.0045,1.0,0.000463
130,78,1113,86.837,13.275,1.0,0.3912,1.0,0.040653
130,45,900,61.368,118.613,1.0,0.0309,1.0,0.003215
